Codigo;Data;Cota;Vazao
45120000;17/11/2015;320;22,3308
45120000;18/11/2015;321;22,9131
45120000;19/11/2015;322;23,5036
45120000;20/11/2015;323;24,1024
45120000;21/11/2015;324;24,7093
45120000;22/11/2015;324;24,7093
45120000;23/11/2015;325;25,3245
45120000;24/11/2015;328,5;27,5429
45120000;25/11/2015;330,5;28,8563
45120000;26/11/2015;335;31,934
45120000;27/11/2015;336,5;32,9978
45120000;28/11/2015;336,5;32,9978
45120000;29/11/2015;337;33,3566
45120000;30/11/2015;338;34,0807
45120000;01/12/2015;354;46,8309
45120000;02/12/2015;354;46,8309
45120000;03/12/2015;354;46,8309
45120000;04/12/2015;354;46,8309
45120000;05/12/2015;342;37,0618
45120000;06/12/2015;341;36,3038
45120000;07/12/2015;340;35,5542
45120000;08/12/2015;340;35,5542
45120000;09/12/2015;340;35,5542
45120000;10/12/2015;345,5;39,7826
45120000;11/12/2015;347,5;41,3847
45120000;12/12/2015;348;41,7906
45120000;13/12/2015;348;41,7906
45120000;14/12/2015;340;35,5542
45120000;15/12/2015;340;35,5542
45120000;16/12/2015;340;35,5542
45120000;17/12/2015;340;35,5542
45120000;18/12/2015;337,5;33,7176
45120000;19/12/2015;336,5;32,9978
45120000;20/12/2015;334;31,2354
45120000;21/12/2015;333;30,5451
45120000;22/12/2015;330;28,5248
45120000;23/12/2015;330;28,5248
45120000;24/12/2015;329;27,8681
45120000;25/12/2015;329;27,8681
45120000;26/12/2015;328;27,2198
45120000;27/12/2015;329;27,8681
45120000;28/12/2015;328,5;27,5429
45120000;29/12/2015;328;27,2198
45120000;30/12/2015;328;27,2198
45120000;31/12/2015;330;28,5248
45120000;01/01/2016;332;29,8633
45120000;02/01/2016;336,5;32,9978
45120000;03/01/2016;340;35,5542
45120000;04/01/2016;335;31,934
45120000;05/01/2016;334;31,2354
45120000;06/01/2016;336;32,6411
45120000;07/01/2016;340;35,5542
45120000;08/01/2016;343;37,8285
45120000;09/01/2016;343,5;38,215
45120000;10/01/2016;344;38,6037
45120000;11/01/2016;341,5;36,6817
45120000;12/01/2016;340,5;35,9279
45120000;13/01/2016;348;41,7906
45120000;14/01/2016;358;50,3657
45120000;15/01/2016;358,5;50,8174
45120000;16/01/2016;366;57,8585
45120000;17/01/2016;368;59,8206
45120000;18/01/2016;377;69,0939
45120000;19/01/2016;373,5;65,401
45120000;20/01/2016;419;122,213
45120000;21/01/2016;402;98,7307
45120000;22/01/2016;398;93,6005
45120000;23/01/2016;414;115,0225
45120000;24/01/2016;409;108,0693
45120000;25/01/2016;408;106,707
45120000;26/01/2016;408;106,707
45120000;27/01/2016;398;93,6005
45120000;28/01/2016;395;89,8507
45120000;29/01/2016;398;93,6005
45120000;30/01/2016;391;84,9808
45120000;31/01/2016;377;69,0939
45120000;01/02/2016;370;61,8184
45120000;02/02/2016;380;72,3476
45120000;03/02/2016;380;72,3476
45120000;04/02/2016;368;59,8206
45120000;05/02/2016;363;54,9822
45120000;06/02/2016;347;40,981
45120000;07/02/2016;347;40,981
45120000;08/02/2016;346;40,1799
45120000;09/02/2016;345;39,3875
45120000;10/02/2016;343;37,8285
45120000;11/02/2016;341;36,3038
45120000;12/02/2016;337;33,3566
45120000;13/02/2016;337;33,3566
45120000;14/02/2016;338;34,0807
45120000;15/02/2016;340;35,5542
45120000;16/02/2016;338;34,0807
45120000;17/02/2016;341,5;36,6817
45120000;18/02/2016;344;38,6037
45120000;19/02/2016;340;35,5542
45120000;20/02/2016;339;34,8132
45120000;21/02/2016;338;34,0807
45120000;22/02/2016;335,5;32,2865
45120000;23/02/2016;332;29,8633
45120000;24/02/2016;332;29,8633
45120000;25/02/2016;332;29,8633
45120000;26/02/2016;332;29,8633
45120000;27/02/2016;332;29,8633
45120000;28/02/2016;330;28,5248
45120000;29/02/2016;330;28,5248
45120000;01/03/2016;336;32,6411
45120000;02/03/2016;336;32,6411
